Data,Rozboje,Bójki i pobicia,Kradzieże z włamaniem,Kradzieże,Wypadki drogowe,Zabici w wypadkach,Ranni w wypadkach,Nietrzeźwi kierujący,Kolizje drogowe,Sun,Moon,Mercury,Mercury speed,Mars,Mars speed,Uran,Uran speed,MoonSun distance,MercuryMars distance,SunMars distance,SunUran distance
25.11.2011,4,3,52,111,16,1,20,21,155,242.82,245.61,260.01,-0.19,156.87,0.46,0.74,-0.01,2.79,103.14,85.95,-117.92
24.11.2011,4,3,42,93,12,1,12,16,110,241.81,230.67,260.12,-0.02,156.41,0.46,0.75,-0.01,-11.13,103.7,85.39,-118.94
23.11.2011,4,6,47,114,11,0,13,19,120,240.79,215.65,260.07,0.13,155.95,0.46,0.76,-0.01,-25.15,104.11,84.84,-119.97
22.11.2011,7,4,57,101,14,2,15,19,101,239.78,200.68,259.86,0.27,155.49,0.47,0.78,-0.01,-39.1,104.37,84.3,-120.99
21.11.2011,11,5,50,114,14,0,20,27,116,238.77,185.91,259.52,0.4,155.02,0.47,0.79,-0.02,-52.86,104.5,83.75,-122.02
20.11.2011,11,8,49,38,8,1,8,34,74,237.76,171.43,259.06,0.52,154.55,0.47,0.81,-0.02,-66.33,104.51,83.22,-123.04
19.11.2011,4,3,41,70,4,0,4,34,88,236.75,157.31,258.48,0.63,154.07,0.48,0.82,-0.02,-79.44,104.41,82.68,-124.07
18.11.2011,8,3,49,106,9,1,9,22,104,235.75,143.57,257.81,0.72,153.59,0.48,0.84,-0.02,-92.18,104.22,82.16,-125.1
17.11.2011,6,3,58,99,6,1,6,23,122,234.74,130.2,257.04,0.8,153.11,0.48,0.86,-0.02,-104.54,103.94,81.63,-126.12
16.11.2011,5,1,42,94,9,0,10,16,110,233.73,117.16,256.2,0.88,152.62,0.49,0.88,-0.02,-116.57,103.58,81.11,-127.15
15.11.2011,3,0,51,91,18,2,23,19,110,232.72,104.41,255.29,0.94,152.13,0.49,0.9,-0.02,-128.32,103.16,80.59,-128.18
14.11.2011,7,3,62,105,5,0,5,70,152,231.72,91.9,254.31,1.0,151.64,0.49,0.92,-0.02,-139.81,102.68,80.08,-129.2
13.11.2011,8,5,32,39,4,1,5,27,59,230.71,79.6,253.28,1.05,151.14,0.5,0.94,-0.02,-151.11,102.14,79.57,-130.23
12.11.2011,2,3,32,69,9,1,20,38,112,229.7,67.45,252.21,1.1,150.64,0.5,0.96,-0.02,-162.26,101.56,79.06,-131.26
11.11.2011,7,2,35,55,8,1,12,48,50,228.7,55.42,251.09,1.14,150.14,0.5,0.99,-0.02,-173.28,100.94,78.56,-132.29
10.11.2011,6,3,44,109,15,0,15,46,164,227.69,43.48,249.93,1.18,149.64,0.51,1.01,-0.02,175.79,100.29,78.06,-133.31
09.11.2011,7,2,45,109,13,1,15,21,150,226.69,31.6,248.73,1.21,149.13,0.51,1.03,-0.02,164.91,99.6,77.56,-134.34
08.11.2011,4,4,38,100,12,0,16,22,141,225.69,19.76,247.51,1.24,148.62,0.51,1.06,-0.02,154.07,98.89,77.07,-135.37
07.11.2011,5,5,56,104,9,2,8,29,150,224.68,7.9,246.25,1.27,148.1,0.51,1.08,-0.03,143.22,98.15,76.58,-136.4
06.11.2011,6,6,37,60,7,0,8,40,68,223.68,356.01,244.98,1.29,147.59,0.52,1.11,-0.03,132.33,97.39,76.09,-137.43
05.11.2011,4,8,49,71,17,1,20,41,93,222.68,344.02,243.68,1.31,147.07,0.52,1.13,-0.03,121.35,96.61,75.61,-138.46
04.11.2011,3,2,58,124,10,0,12,25,149,221.68,331.89,242.36,1.33,146.55,0.52,1.16,-0.03,110.21,95.81,75.13,-139.49
03.11.2011,5,1,56,93,14,1,18,19,120,220.67,319.54,241.02,1.35,146.02,0.53,1.19,-0.03,98.87,95.0,74.65,-140.52
02.11.2011,8,2,59,111,10,1,10,43,161,219.67,306.91,239.67,1.36,145.5,0.53,1.22,-0.03,87.24,94.17,74.18,-141.54
01.11.2011,6,4,29,41,7,0,7,37,92,218.67,293.93,238.29,1.38,144.97,0.53,1.25,-0.03,75.26,93.33,73.7,-142.57
31.10.2011,7,6,73,91,8,0,8,20,156,217.67,280.54,236.91,1.39,144.44,0.53,1.28,-0.03,62.87,92.47,73.24,-143.6
30.10.2011,12,5,40,45,9,0,11,48,71,216.67,266.7,235.51,1.41,143.9,0.54,1.31,-0.03,50.03,91.61,72.77,-144.63
29.10.2011,2,6,43,65,5,0,10,38,120,215.63,251.79,234.04,1.42,143.34,0.54,1.34,-0.03,36.16,90.7,72.29,-145.71
28.10.2011,6,4,48,96,17,5,13,37,183,214.63,237.05,232.61,1.43,142.8,0.54,1.37,-0.03,22.42,89.81,71.83,-146.74
24.10.2011,2,4,47,111,4,0,5,38,129,210.64,176.37,226.8,1.47,140.62,0.55,1.5,-0.03,-34.28,86.18,70.02,-150.86
23.10.2011,4,5,51,64,8,0,16,30,78,209.65,161.59,225.32,1.49,140.07,0.55,1.53,-0.03,-48.06,85.25,69.58,-151.89
22.10.2011,4,1,42,73,11,1,11,33,124,208.65,147.24,223.83,1.5,139.52,0.55,1.57,-0.03,-61.41,84.31,69.14,-152.92
21.10.2011,4,0,44,115,9,0,9,37,175,207.66,133.36,222.33,1.51,138.96,0.56,1.6,-0.03,-74.3,83.37,68.7,-153.95
19.10.2011,6,0,45,97,17,3,19,34,160,205.67,106.96,219.3,1.53,137.84,0.56,1.67,-0.04,-98.71,81.45,67.83,-156.0
18.10.2011,5,8,46,105,12,0,14,16,152,204.68,94.33,217.76,1.54,137.28,0.56,1.71,-0.04,-110.34,80.48,67.4,-157.03
17.10.2011,2,3,53,98,10,2,10,70,180,203.68,81.99,216.22,1.55,136.72,0.56,1.75,-0.04,-121.69,79.5,66.97,-158.06
15.10.2011,3,4,33,71,10,1,14,43,135,201.7,57.89,213.1,1.57,135.58,0.57,1.82,-0.04,-143.81,77.52,66.12,-160.12
14.10.2011,3,7,35,93,12,1,12,32,174,200.71,46.0,211.53,1.58,135.01,0.57,1.86,-0.04,-154.71,76.52,65.7,-161.14
13.10.2011,7,1,54,89,9,1,9,42,178,199.72,34.15,209.94,1.59,134.44,0.57,1.89,-0.04,-165.57,75.5,65.28,-162.17
11.10.2011,8,2,54,107,24,0,27,28,203,197.74,10.45,206.73,1.62,133.29,0.58,1.97,-0.04,172.7,73.44,64.45,-164.23
10.10.2011,8,1,39,105,9,1,10,18,174,196.76,358.53,205.11,1.63,132.72,0.58,2.01,-0.04,161.78,72.4,64.04,-165.25
09.10.2011,6,8,36,52,12,0,17,20,108,195.77,346.54,203.48,1.64,132.14,0.58,2.05,-0.04,150.78,71.34,63.63,-166.28
06.10.2011,7,2,48,120,11,1,19,20,168,192.81,309.82,198.49,1.68,130.39,0.58,2.16,-0.04,117.02,68.1,62.42,-169.35
05.10.2011,6,2,42,103,15,0,19,24,129,191.82,297.19,196.81,1.69,129.81,0.59,2.2,-0.04,105.36,67.0,62.02,-170.38
04.10.2011,8,4,53,119,19,2,24,34,158,190.84,284.26,195.1,1.71,129.22,0.59,2.24,-0.04,93.42,65.89,61.62,-171.4
03.10.2011,4,5,56,129,15,1,15,55,91,189.85,270.98,193.39,1.72,128.63,0.59,2.28,-0.04,81.12,64.76,61.23,-172.43
02.10.2011,12,5,25,61,16,2,17,31,71,188.87,257.3,191.66,1.74,128.04,0.59,2.32,-0.04,68.43,63.62,60.83,-173.45
01.10.2011,7,5,36,77,12,2,16,42,132,187.89,243.18,189.91,1.75,127.45,0.59,2.36,-0.04,55.29,62.47,60.44,-174.47
30.09.2011,2,3,42,107,17,0,18,28,188,186.9,228.64,188.15,1.77,126.85,0.6,2.4,-0.04,41.73,61.3,60.05,-175.5
29.09.2011,10,3,35,100,15,1,15,29,161,185.92,213.72,186.38,1.78,126.25,0.6,2.44,-0.04,27.8,60.13,59.67,-176.52
28.09.2011,3,3,48,103,11,1,11,34,155,184.94,198.55,184.59,1.79,125.66,0.6,2.48,-0.04,13.61,58.94,59.28,-177.54
27.09.2011,6,5,38,89,9,0,9,34,172,183.96,183.28,182.79,1.81,125.06,0.6,2.52,-0.04,-0.68,57.73,58.9,-178.56
26.09.2011,10,1,58,113,12,2,14,38,136,182.98,168.09,180.98,1.82,124.46,0.6,2.56,-0.04,-14.89,56.52,58.52,-179.59
25.09.2011,5,6,34,41,14,1,15,42,80,182.0,153.17,179.15,1.83,123.85,0.6,2.6,-0.04,-28.83,55.3,58.14,179.39
24.09.2011,10,2,41,75,13,1,14,51,138,181.02,138.65,177.31,1.84,123.25,0.6,2.64,-0.04,-42.37,54.06,57.77,178.37
23.09.2011,4,4,39,108,16,1,17,33,148,180.04,124.61,175.46,1.85,122.65,0.61,2.68,-0.04,-55.43,52.82,57.39,177.36
22.09.2011,5,4,40,121,7,0,8,30,122,179.06,111.07,173.6,1.86,122.04,0.61,2.72,-0.04,-67.98,51.57,57.02,176.34
21.09.2011,5,2,47,98,12,0,15,30,129,178.08,98.01,171.74,1.87,121.43,0.61,2.76,-0.04,-80.07,50.31,56.65,175.32
20.09.2011,4,6,36,106,13,0,14,24,177,177.1,85.35,169.87,1.87,120.82,0.61,2.8,-0.04,-91.75,49.05,56.28,174.3
19.09.2011,6,2,54,110,12,0,11,80,144,176.13,73.03,168.0,1.87,120.21,0.61,2.84,-0.04,-103.1,47.79,55.92,173.28
18.09.2011,8,3,35,54,16,0,27,35,59,175.15,60.95,166.13,1.87,119.6,0.61,2.88,-0.04,-114.2,46.54,55.56,172.27
17.09.2011,9,3,42,97,11,1,10,35,100,174.18,49.02,164.27,1.86,118.98,0.61,2.92,-0.04,-125.15,45.29,55.19,171.25
16.09.2011,6,1,36,107,13,2,17,47,157,173.2,37.18,162.41,1.85,118.37,0.62,2.96,-0.04,-136.02,44.05,54.84,170.24
14.09.2011,6,2,46,124,16,0,19,39,161,171.25,13.51,158.76,1.8,117.13,0.62,3.04,-0.04,-157.74,41.63,54.12,168.21
12.09.2011,7,4,31,45,13,0,18,66,63,169.31,349.56,155.22,1.73,115.89,0.62,3.12,-0.04,-179.74,39.33,53.42,166.19
11.09.2011,7,4,31,45,13,0,18,66,63,168.34,337.43,153.51,1.68,115.27,0.62,3.16,-0.04,169.09,38.25,53.07,165.18
10.09.2011,7,3,44,89,14,1,18,43,90,167.36,325.16,151.86,1.63,114.64,0.62,3.19,-0.04,157.79,37.21,52.72,164.17
09.09.2011,2,0,51,102,9,0,10,28,186,166.39,312.74,150.26,1.56,114.02,0.63,3.23,-0.04,146.35,36.24,52.37,163.16
08.09.2011,1,3,41,87,10,1,14,19,168,165.42,300.16,148.74,1.49,113.39,0.63,3.27,-0.04,134.74,35.34,52.03,162.15
07.09.2011,6,2,40,93,7,0,8,48,149,164.45,287.38,147.29,1.4,112.76,0.63,3.31,-0.04,122.93,34.52,51.69,161.14
06.09.2011,1,1,39,107,16,1,16,32,144,163.48,274.36,145.93,1.31,112.14,0.63,3.34,-0.04,110.88,33.8,51.35,160.14
05.09.2011,7,5,44,127,10,0,11,41,143,162.51,261.08,144.67,1.21,111.51,0.63,3.38,-0.04,98.57,33.16,51.01,159.13
04.09.2011,13,8,29,66,7,0,12,48,85,161.54,247.48,143.51,1.1,110.87,0.63,3.42,-0.04,85.93,32.64,50.67,158.12
03.09.2011,2,7,28,91,15,2,20,62,119,160.57,233.53,142.47,0.99,110.24,0.63,3.45,-0.04,72.96,32.22,50.33,157.12
01.09.2011,3,2,48,112,20,2,19,30,161,158.64,204.61,140.74,0.74,108.97,0.64,3.53,-0.04,45.97,31.76,49.67,155.11
30.08.2011,2,3,49,113,11,0,11,23,138,156.7,174.73,139.52,0.47,107.7,0.64,3.6,-0.03,18.03,31.83,49.01,153.11
29.08.2011,7,8,45,126,15,2,22,39,135,155.74,159.76,139.12,0.34,107.06,0.64,3.63,-0.03,4.02,32.06,48.68,152.11
28.08.2011,10,3,29,50,10,3,15,51,80,154.77,144.96,138.85,0.2,106.42,0.64,3.66,-0.03,-9.81,32.43,48.35,151.11
27.08.2011,8,7,40,98,11,3,9,71,125,153.8,130.5,138.71,0.07,105.77,0.64,3.7,-0.03,-23.31,32.94,48.03,150.11
26.08.2011,4,3,52,118,14,6,17,68,160,152.84,116.44,138.71,-0.07,105.13,0.64,3.73,-0.03,-36.39,33.58,47.71,149.11
25.08.2011,5,1,41,113,14,1,18,31,153,151.87,102.86,138.84,-0.19,104.49,0.65,3.76,-0.03,-49.02,34.36,47.39,148.11
24.08.2011,3,3,42,132,18,2,17,26,119,150.91,89.72,139.1,-0.31,103.84,0.65,3.79,-0.03,-61.19,35.26,47.07,147.12
23.08.2011,5,3,37,131,18,1,18,43,149,149.95,77.0,139.47,-0.43,103.19,0.65,3.83,-0.03,-72.94,36.27,46.75,146.12
22.08.2011,3,7,59,138,15,3,17,94,143,148.98,64.63,139.95,-0.53,102.55,0.65,3.86,-0.03,-84.35,37.4,46.44,145.13
21.08.2011,7,8,36,50,9,1,10,45,89,148.02,52.51,140.52,-0.62,101.9,0.65,3.89,-0.03,-95.51,38.63,46.12,144.13
20.08.2011,12,5,45,76,12,3,12,42,99,147.06,40.57,141.18,-0.69,101.25,0.65,3.92,-0.03,-106.49,39.93,45.81,143.14
19.08.2011,6,4,47,106,16,1,21,36,166,146.09,28.72,141.91,-0.76,100.59,0.65,3.95,-0.03,-117.38,41.31,45.5,142.15
18.08.2011,5,4,44,117,12,1,18,31,124,145.13,16.87,142.69,-0.8,99.94,0.65,3.97,-0.03,-128.26,42.74,45.19,141.16
17.08.2011,5,1,37,140,3,0,3,37,102,144.17,4.97,143.5,-0.83,99.29,0.65,4.0,-0.03,-139.2,44.22,44.88,140.17
16.08.2011,4,1,59,117,18,3,29,26,147,143.21,352.97,144.34,-0.84,98.63,0.66,4.03,-0.03,-150.24,45.71,44.58,139.18
15.08.2011,5,7,42,40,4,1,3,61,78,142.25,340.82,145.18,-0.84,97.98,0.66,4.06,-0.03,-161.43,47.2,44.27,138.19
14.08.2011,3,7,21,62,15,1,21,82,83,141.29,328.5,146.01,-0.82,97.32,0.66,4.08,-0.03,-172.79,48.69,43.97,137.21
13.08.2011,4,2,39,71,12,0,12,52,136,140.33,316.0,146.81,-0.78,96.66,0.66,4.11,-0.03,175.67,50.15,43.67,136.22
12.08.2011,3,1,66,115,21,0,28,50,156,139.37,303.31,147.57,-0.74,96.0,0.66,4.13,-0.02,163.94,51.57,43.37,135.24
11.08.2011,5,1,27,98,9,0,11,29,173,138.41,290.44,148.28,-0.68,95.34,0.66,4.16,-0.02,152.02,52.94,43.07,134.25
10.08.2011,3,4,43,109,8,1,7,37,111,137.45,277.37,148.93,-0.61,94.68,0.66,4.18,-0.02,139.91,54.24,42.77,133.27
09.08.2011,3,4,49,114,18,0,28,23,136,136.5,264.1,149.5,-0.54,94.02,0.66,4.21,-0.02,127.61,55.48,42.48,132.29
08.08.2011,3,2,46,120,16,1,17,27,147,135.54,250.63,150.0,-0.46,93.35,0.66,4.23,-0.02,115.09,56.64,42.18,131.31
07.08.2011,5,6,29,39,8,0,8,63,84,134.58,236.93,150.41,-0.37,92.69,0.67,4.25,-0.02,102.35,57.72,41.89,130.33
06.08.2011,5,4,46,61,12,1,15,45,91,133.62,223.0,150.74,-0.29,92.02,0.67,4.27,-0.02,89.38,58.72,41.6,129.35
05.08.2011,6,1,36,104,8,0,13,26,126,132.66,208.84,150.98,-0.2,91.36,0.67,4.29,-0.02,76.18,59.62,41.31,128.37
04.08.2011,3,6,44,114,13,0,18,34,142,131.71,194.48,151.13,-0.11,90.69,0.67,4.31,-0.02,62.77,60.45,41.02,127.39
03.08.2011,2,4,41,98,10,1,11,30,120,130.75,179.96,151.2,-0.02,90.02,0.67,4.33,-0.02,49.21,61.18,40.73,126.42
02.08.2011,11,4,52,108,11,2,10,24,125,129.79,165.36,151.18,0.06,89.35,0.67,4.35,-0.02,35.57,61.83,40.44,125.44
01.08.2011,3,2,61,126,11,0,19,24,161,128.83,150.79,151.07,0.15,88.68,0.67,4.37,-0.02,21.96,62.4,40.16,124.47
31.07.2011,8,6,35,46,10,1,21,37,86,127.88,136.36,150.88,0.23,88.0,0.67,4.38,-0.02,8.49,62.88,39.87,123.49
30.07.2011,4,4,40,81,8,0,11,51,57,126.92,122.18,150.62,0.31,87.33,0.67,4.4,-0.02,-4.74,63.29,39.59,122.52
28.07.2011,3,4,62,100,10,1,11,28,133,125.01,94.85,149.85,0.46,85.98,0.68,4.43,-0.01,-30.16,63.88,39.03,120.58
27.07.2011,7,3,52,115,11,0,14,19,145,124.05,81.76,149.36,0.52,85.3,0.68,4.44,-0.01,-42.29,64.06,38.75,119.61
26.07.2011,7,0,49,95,10,1,10,23,131,123.1,69.04,148.8,0.59,84.62,0.68,4.46,-0.01,-54.06,64.18,38.48,118.64
25.07.2011,10,0,57,100,5,0,5,67,159,122.14,56.63,148.18,0.66,83.94,0.68,4.47,-0.01,-65.51,64.24,38.2,117.67
24.07.2011,9,4,28,52,5,0,8,52,69,121.19,44.48,147.49,0.72,83.26,0.68,4.48,-0.01,-76.71,64.23,37.93,116.7
23.07.2011,9,2,46,75,11,0,14,36,103,120.23,32.5,146.75,0.78,82.58,0.68,4.49,-0.01,-87.73,64.17,37.65,115.74
22.07.2011,3,1,40,98,9,2,9,27,212,119.28,20.61,145.94,0.83,81.9,0.68,4.5,-0.01,-98.66,64.05,37.38,114.77
21.07.2011,4,1,53,101,11,0,18,26,173,118.32,8.74,145.08,0.89,81.21,0.68,4.51,-0.01,-109.59,63.87,37.11,113.81
20.07.2011,4,3,38,99,10,1,14,27,238,117.37,356.8,144.17,0.94,80.53,0.69,4.52,-0.01,-120.57,63.64,36.84,112.85
19.07.2011,7,5,32,108,6,0,8,23,119,116.41,344.73,143.21,0.99,79.84,0.69,4.53,-0.01,-131.69,63.37,36.57,111.88
18.07.2011,9,9,47,95,11,1,12,89,111,115.46,332.47,142.2,1.04,79.15,0.69,4.54,-0.01,-142.99,63.04,36.31,110.92
17.07.2011,10,2,32,48,15,2,18,49,84,114.51,319.99,141.14,1.08,78.47,0.69,4.54,-0.01,-154.51,62.67,36.04,109.96
16.07.2011,7,5,28,72,12,1,13,34,110,113.55,307.27,140.03,1.13,77.78,0.69,4.55,-0.01,-166.28,62.25,35.78,109.0
15.07.2011,6,0,36,105,20,3,20,32,188,112.6,294.29,138.88,1.17,77.09,0.69,4.55,-0.0,-178.31,61.79,35.51,108.05
14.07.2011,9,4,43,83,15,1,24,22,160,111.65,281.07,137.69,1.21,76.4,0.69,4.56,-0.0,169.42,61.29,35.25,107.09
13.07.2011,6,4,46,104,10,0,14,32,144,110.69,267.62,136.45,1.26,75.7,0.69,4.56,-0.0,156.92,60.75,34.99,106.13
12.07.2011,5,4,42,121,11,1,15,37,114,109.74,253.96,135.18,1.3,75.01,0.69,4.56,-0.0,144.22,60.17,34.73,105.18
10.07.2011,6,5,29,47,7,0,11,58,76,107.83,226.15,132.5,1.37,73.62,0.7,4.56,-0.0,118.32,58.88,34.21,103.27
09.07.2011,13,8,46,77,10,0,18,55,97,106.88,212.05,131.11,1.41,72.93,0.7,4.56,0.0,105.17,58.19,33.95,102.31
08.07.2011,6,5,47,97,9,0,11,30,138,105.93,197.87,129.68,1.45,72.23,0.7,4.56,0.0,91.94,57.45,33.7,101.36
07.07.2011,9,3,43,101,16,0,16,33,123,104.97,183.63,128.21,1.49,71.53,0.7,4.56,0.0,78.65,56.68,33.44,100.41
06.07.2011,7,1,55,101,14,1,13,32,123,104.02,169.37,126.7,1.53,70.83,0.7,4.56,0.0,65.36,55.87,33.19,99.46
05.07.2011,8,2,51,109,6,0,8,32,127,103.07,155.16,125.16,1.56,70.13,0.7,4.56,0.0,52.09,55.03,32.94,98.51
04.07.2011,5,1,66,113,11,2,18,61,157,102.11,141.04,123.58,1.6,69.43,0.7,4.55,0.0,38.93,54.15,32.68,97.56
03.07.2011,7,6,19,50,11,0,18,39,109,101.16,127.07,121.96,1.64,68.73,0.7,4.55,0.01,25.92,53.23,32.43,96.61
30.06.2011,5,1,51,86,11,1,11,24,158,98.3,86.61,116.89,1.74,66.61,0.71,4.53,0.01,-11.69,50.28,31.69,93.77
29.06.2011,8,4,48,109,10,2,9,30,157,97.34,73.7,115.13,1.78,65.9,0.71,4.52,0.01,-23.65,49.22,31.44,92.82
28.06.2011,8,6,56,112,8,0,11,29,122,96.39,61.07,113.33,1.82,65.2,0.71,4.51,0.01,-35.31,48.13,31.19,91.88
27.06.2011,5,5,56,130,14,0,17,68,149,95.43,48.71,111.49,1.85,64.49,0.71,4.5,0.01,-46.72,47.01,30.95,90.93
26.06.2011,4,6,32,54,7,0,9,30,57,94.48,36.57,109.62,1.89,63.78,0.71,4.49,0.01,-57.91,45.85,30.7,89.99
25.06.2011,11,3,36,69,7,1,10,44,102,93.53,24.58,107.72,1.92,63.07,0.71,4.48,0.01,-68.94,44.65,30.46,89.05
24.06.2011,6,8,40,116,11,1,12,51,115,92.57,12.68,105.78,1.96,62.35,0.71,4.47,0.01,-79.89,43.43,30.22,88.11
23.06.2011,10,2,27,49,7,2,8,38,52,91.62,0.8,103.81,1.99,61.64,0.71,4.45,0.01,-90.82,42.17,29.98,87.17
22.06.2011,4,4,49,112,16,1,20,42,196,90.66,348.85,101.8,2.02,60.93,0.71,4.44,0.01,-101.82,40.87,29.74,86.23
21.06.2011,0,2,47,114,15,0,20,28,144,89.71,336.76,99.76,2.05,60.21,0.72,4.42,0.01,-112.95,39.55,29.5,85.29
20.06.2011,7,4,57,123,13,2,15,20,145,88.76,324.46,97.7,2.08,59.5,0.72,4.41,0.02,-124.3,38.2,29.26,84.35
19.06.2011,7,6,23,56,9,1,12,44,82,87.8,311.9,95.6,2.11,58.78,0.72,4.39,0.02,-135.9,36.82,29.02,83.41
18.06.2011,11,3,32,71,9,1,10,43,97,86.85,299.03,93.48,2.13,58.06,0.72,4.38,0.02,-147.82,35.42,28.78,82.47
17.06.2011,6,1,40,93,7,0,8,46,162,85.89,285.83,91.34,2.15,57.35,0.72,4.36,0.02,-160.06,33.99,28.55,81.54
16.06.2011,7,5,49,102,14,0,18,40,146,84.94,272.3,89.17,2.17,56.63,0.72,4.34,0.02,-172.64,32.55,28.31,80.6
15.06.2011,11,4,37,125,14,0,19,15,160,83.98,258.46,87.0,2.19,55.9,0.72,4.32,0.02,174.48,31.09,28.08,79.66
14.06.2011,8,4,44,118,13,0,18,26,136,83.03,244.37,84.8,2.19,55.18,0.72,4.3,0.02,161.34,29.62,27.85,78.73
13.06.2011,8,3,51,115,16,0,23,101,152,82.07,230.08,82.61,2.2,54.46,0.72,4.28,0.02,148.01,28.15,27.61,77.79
12.06.2011,6,5,29,63,9,0,9,59,87,81.12,215.68,80.41,2.2,53.74,0.72,4.26,0.02,134.56,26.67,27.38,76.86
11.06.2011,8,3,46,57,13,1,14,49,106,80.16,201.25,78.21,2.2,53.01,0.72,4.24,0.02,121.09,25.19,27.15,75.93
10.06.2011,10,3,45,88,13,3,15,39,147,79.21,186.86,76.01,2.19,52.29,0.73,4.21,0.02,107.65,23.73,26.92,74.99
09.06.2011,2,6,52,97,8,0,8,29,0,78.25,172.57,73.83,2.18,51.56,0.73,4.19,0.02,94.32,22.27,26.69,74.06
08.06.2011,6,2,42,118,11,0,13,29,145,77.29,158.43,71.66,2.16,50.83,0.73,4.16,0.02,81.13,20.83,26.46,73.13
07.06.2011,5,2,49,142,11,0,15,36,140,76.34,144.47,69.52,2.14,50.11,0.73,4.14,0.03,68.13,19.41,26.23,72.2
06.06.2011,10,8,51,116,20,1,25,80,137,75.38,130.71,67.39,2.11,49.38,0.73,4.11,0.03,55.33,18.01,26.0,71.27
05.06.2011,7,11,45,57,12,1,11,48,208,74.42,117.17,65.29,2.09,48.65,0.73,4.09,0.03,42.74,16.64,25.78,70.34
04.06.2011,3,5,37,70,19,1,28,48,115,73.47,103.85,63.22,2.06,47.91,0.73,4.06,0.03,30.38,15.3,25.55,69.41
03.06.2011,5,1,39,86,2,0,2,15,168,72.51,90.75,61.17,2.03,47.18,0.73,4.03,0.03,18.25,13.99,25.32,68.48
02.06.2011,11,5,35,106,9,0,9,34,130,71.55,77.89,59.16,1.99,46.45,0.73,4.0,0.03,6.34,12.71,25.1,67.55
01.06.2011,4,4,43,115,11,0,15,28,140,70.59,65.24,57.19,1.96,45.71,0.73,3.97,0.03,-5.35,11.47,24.88,66.62
31.05.2011,5,2,56,114,16,0,22,32,147,69.63,52.8,55.25,1.92,44.98,0.74,3.94,0.03,-16.83,10.27,24.65,65.69
30.05.2011,5,3,56,132,15,1,16,30,141,68.67,40.56,53.34,1.89,44.24,0.74,3.91,0.03,-28.11,9.1,24.43,64.76
29.05.2011,4,8,47,56,15,2,25,36,93,67.71,28.48,51.47,1.85,43.51,0.74,3.88,0.03,-39.23,7.97,24.21,63.83
28.05.2011,5,5,46,65,13,0,17,21,155,66.75,16.53,49.64,1.81,42.77,0.74,3.85,0.03,-50.23,6.87,23.98,62.9
27.05.2011,6,4,40,117,19,1,26,41,154,65.79,4.64,47.85,1.78,42.03,0.74,3.81,0.03,-61.15,5.82,23.76,61.98
26.05.2011,11,7,56,108,17,1,21,21,182,64.83,352.77,46.09,1.74,41.29,0.74,3.78,0.03,-72.06,4.8,23.54,61.05
25.05.2011,4,4,60,124,9,2,6,33,148,63.87,340.85,44.37,1.7,40.55,0.74,3.75,0.03,-83.02,3.82,23.32,60.12
24.05.2011,8,0,55,117,13,1,15,22,171,62.91,328.79,42.69,1.66,39.81,0.74,3.71,0.04,-94.12,2.88,23.1,59.2
23.05.2011,11,3,63,116,9,0,11,37,136,61.95,316.52,41.04,1.63,39.07,0.74,3.68,0.04,-105.43,1.98,22.88,58.27
22.05.2011,3,8,26,58,16,0,24,41,68,60.99,303.98,39.44,1.59,38.32,0.74,3.64,0.04,-117.01,1.11,22.66,57.35
21.05.2011,4,7,34,84,10,1,13,35,111,60.03,291.08,37.87,1.55,37.58,0.74,3.6,0.04,-128.94,0.29,22.45,56.42
20.05.2011,7,3,44,95,17,0,22,28,158,59.06,277.79,36.34,1.51,36.83,0.75,3.57,0.04,-141.27,359.5,22.23,55.5
19.05.2011,7,1,57,98,15,1,15,29,168,58.1,264.09,34.84,1.47,36.09,0.75,3.53,0.04,-154.01,358.76,22.01,54.57
18.05.2011,4,9,42,128,16,1,18,37,146,57.14,249.98,33.39,1.43,35.34,0.75,3.49,0.04,-167.16,358.05,21.8,53.65
17.05.2011,10,5,50,123,10,1,10,29,119,56.18,235.53,31.98,1.4,34.59,0.75,3.45,0.04,179.35,357.38,21.58,52.73
16.05.2011,5,3,63,110,12,1,17,82,152,55.21,220.81,30.6,1.36,33.85,0.75,3.41,0.04,165.6,356.75,21.37,51.8
15.05.2011,7,6,33,56,11,1,16,43,131,54.25,205.96,29.26,1.32,33.1,0.75,3.37,0.04,151.71,356.17,21.15,50.88
14.05.2011,8,8,35,77,17,3,17,54,107,53.28,191.1,27.97,1.27,32.35,0.75,3.33,0.04,137.82,355.62,20.94,49.95
13.05.2011,7,2,51,97,8,1,8,43,161,52.32,176.37,26.72,1.23,31.6,0.75,3.29,0.04,124.05,355.12,20.72,49.03
12.05.2011,3,5,45,82,13,2,17,34,170,51.35,161.87,25.51,1.19,30.84,0.75,3.25,0.04,110.52,354.66,20.51,48.11
11.05.2011,6,4,50,119,15,1,15,39,184,50.39,147.67,24.34,1.14,30.09,0.75,3.2,0.04,97.28,354.25,20.29,47.18
10.05.2011,8,3,56,106,12,0,15,25,164,49.42,133.79,23.22,1.1,29.34,0.75,3.16,0.04,84.36,353.88,20.08,46.26
09.05.2011,8,4,65,107,19,1,26,23,180,48.45,120.23,22.14,1.05,28.58,0.75,3.12,0.04,71.78,353.56,19.87,45.34
